draw_date,weekday,number_1,number_2,number_3,number_4,number_5,jackpot_text,jackpot_amount,rule_version,source_url
2023-01-14,Saturday,8,21,22,28,38,"$363,000",363000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-01-15,Sunday,19,29,35,37,39,"$61,000",61000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-01-16,Monday,2,16,31,34,38,"$68,000",68000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-01-17,Tuesday,11,12,14,21,26,"$70,000",70000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-01-18,Wednesday,1,12,18,25,35,"$171,000",171000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-01-19,Thursday,6,18,28,32,39,"$67,000",67000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-01-20,Friday,1,7,18,37,38,"$176,000",176000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-01-21,Saturday,2,16,22,30,36,"$79,000",79000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-01-22,Sunday,10,15,20,32,39,"$175,000",175000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-01-23,Monday,1,14,21,32,39,"$67,000",67000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-01-24,Tuesday,9,19,21,33,36,"$166,000",166000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-01-25,Wednesday,12,15,17,26,39,"$71,000",71000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-01-26,Thursday,1,26,27,30,39,"$174,000",174000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-01-27,Friday,8,13,28,30,35,"$323,000",323000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-01-28,Saturday,8,10,22,26,30,"$78,000",78000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-01-29,Sunday,13,19,33,36,39,"$63,000",63000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-01-30,Monday,2,13,25,32,37,"$156,000",156000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-01-31,Tuesday,8,16,23,24,26,"$306,000",306000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-01,Wednesday,11,16,25,30,32,"$73,000",73000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-02,Thursday,3,4,13,15,25,"$180,000",180000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-03,Friday,21,22,33,36,39,"$78,000",78000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-04,Saturday,9,22,27,30,33,"$189,000",189000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-05,Sunday,3,8,18,22,35,"$316,000",316000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-06,Monday,6,10,16,25,32,"$68,000",68000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-07,Tuesday,2,22,29,30,39,"$171,000",171000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-08,Wednesday,4,16,19,28,33,"$319,000",319000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-09,Thursday,9,18,30,35,37,"$71,000",71000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-10,Friday,7,8,23,31,36,"$185,000",185000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-11,Saturday,2,7,9,10,39,"$338,000",338000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-12,Sunday,2,11,12,15,22,"$69,000",69000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-13,Monday,3,9,11,17,28,"$168,000",168000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-14,Tuesday,11,12,34,37,38,"$71,000",71000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-15,Wednesday,25,28,30,37,39,"$72,000",72000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-16,Thursday,5,14,25,32,34,"$175,000",175000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-17,Friday,7,11,15,36,38,"$330,000",330000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-18,Saturday,2,5,11,20,23,"$78,000",78000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-19,Sunday,3,10,25,27,39,"$173,000",173000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-20,Monday,7,10,22,23,31,"$69,000",69000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-21,Tuesday,2,7,9,27,34,"$72,000",72000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-22,Wednesday,8,11,33,34,38,"$74,000",74000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-23,Thursday,6,7,8,34,35,"$174,000",174000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-24,Friday,2,10,11,29,34,"$324,000",324000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-25,Saturday,24,25,26,28,39,"$546,000",546000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-26,Sunday,2,10,14,31,33,"$69,000",69000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-27,Monday,13,18,22,25,34,"$69,000",69000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-02-28,Tuesday,12,22,27,37,39,"$165,000",165000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-03-01,Wednesday,5,12,19,23,39,"$70,000",70000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-03-02,Thursday,5,16,31,32,37,"$67,000",67000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-03-03,Friday,2,5,16,32,33,"$178,000",178000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-03-04,Saturday,3,11,30,35,37,"$330,000",330000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-03-05,Sunday,5,7,12,15,17,"$61,000",61000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-03-06,Monday,1,4,5,13,29,"$67,000",67000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-03-07,Tuesday,1,13,22,27,37,"$72,000",72000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-03-08,Wednesday,4,6,19,30,35,"$71,000",71000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-03-09,Thursday,4,10,29,36,39,"$174,000",174000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-03-10,Friday,1,2,14,28,31,"$78,000",78000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-03-11,Saturday,1,21,22,37,39,"$182,000",182000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-03-12,Sunday,1,3,10,13,39,"$310,000",310000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-03-13,Monday,5,8,18,26,36,"$68,000",68000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-03-14,Tuesday,4,6,17,30,33,"$72,000",72000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-03-15,Wednesday,11,18,26,34,39,"$169,000",169000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
2023-03-16,Thursday,9,11,18,32,38,"$71,000",71000,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2023
